Points_0,Points_1,Points_2,U_0,U_1,U_2,VectorGradient_0,VectorGradient_1,VectorGradient_2,VectorGradient_3,VectorGradient_4,VectorGradient_5,VectorGradient_6,VectorGradient_7,VectorGradient_8
64.6475,0,9.10754,4.60567,0,-0.91349,0.038041,0,1.08546,0,0,0,-0.022423,0,-0.0393313
66.7425,0,9.10754,4.679,0,-0.948554,0.034856,0,1.02962,0,0,0,-0.0114183,0,-0.0357776
69.0395,0,9.10754,4.75624,0,-0.963309,0.034728,0,0.975085,0,0,0,-0.00203436,0,-0.0353068
71.558,0,9.10754,4.84376,0,-0.958216,0.0365014,0,0.921232,0,0,0,0.00534123,0,-0.036801
74.3195,0,9.10754,4.94652,0,-0.935113,0.039101,0,0.867926,0,0,0,0.0106316,0,-0.0392057
77.3473,0,9.10754,5.06771,0,-0.896765,0.0416716,0,0.815381,0,0,0,0.0139853,0,-0.041663
80.6671,0,9.10754,5.20867,0,-0.84649,0.0436184,0,0.763974,0,0,0,0.0156714,0,-0.043563
84.3071,0,9.10754,5.36896,0,-0.787869,0.0445888,0,0.714122,0,0,0,0.0160669,0,-0.0445509
88.2981,0,9.10754,5.54665,0,-0.72406,0.0445003,0,0.666201,0,0,0,0.015582,0,-0.0445158
92.6741,0,9.10754,5.73907,0,-0.657664,0.043446,0,0.620512,0,0,0,0.0145291,0,-0.0435187
97.4722,0,9.10754,5.94306,0,-0.590927,0.0415709,0,0.577289,0,0,0,0.0131375,0,-0.0417006
102.733,0,9.10754,6.15513,0,-0.525656,0.0390608,0,0.536731,0,0,0,0.0115886,0,-0.0392402
108.501,0,9.10754,6.37185,0,-0.463239,0.0361128,0,0.49897,0,0,0,0.0100128,0,-0.0363328
114.826,0,9.10754,6.58991,0,-0.40468,0.032919,0,0.464063,0,0,0,0.00850109,0,-0.0331643
121.76,0,9.10754,6.8065,0,-0.350613,0.0296328,0,0.43202,0,0,0,0.00710659,0,-0.0298967
129.364,0,9.10754,7.01899,0,-0.301442,0.0263978,0,0.402794,0,0,0,0.00586132,0,-0.0266589
137.7,0,9.10754,7.22567,0,-0.257248,0.0232845,0,0.376304,0,0,0,0.00476892,0,-0.0235512
146.841,0,9.10754,7.42444,0,-0.218148,0.0204048,0,0.352438,0,0,0,0.00383965,0,-0.0206396
156.863,0,9.10754,7.6153,0,-0.183714,0.0177189,0,0.331075,0,0,0,0.00303875,0,-0.0179754
167.852,0,9.10754,7.79546,0,-0.154337,0.0154012,0,0.312054,0,0,0,0.00240435,0,-0.01557
179.901,0,9.10754,7.96893,0,-0.128353,0.0131757,0,0.295261,0,0,0,0.00180138,0,-0.0134721
193.112,0,9.10754,8.12721,0,-0.108859,0.0116385,0,0.280412,0,0,0,0.00148019,0,-0.0115983
207.597,0,9.10754,8.29027,0,-0.0873762,0.00948926,0,0.267673,0,0,0,0.000777547,0,-0.010243
223.479,0,9.10754,8.41451,0,-0.0852624,0.0100313,0,0.255766,0,0,0,0.000904637,0,-0.00891566
240.893,0,9.10754,8.6233,0,-0.0572576,0.00573596,0,0.245732,0,0,0,0.000766959,0,-0.00705235
45.1,0,9.41927,0.00441304,0,0.640512,-0.0417912,0,-0.0578696,0,0,0,3.52066,0,0.0379604
45.3096,0,9.41927,-0.00845647,0,0.667601,0.345705,0,0.058609,0,0,0,-0.269684,0,-0.0968926
45.5395,0,9.41927,0.0624411,0,0.632913,0.547274,0,0.469021,0,0,0,-0.251837,0,-0.36547
45.7915,0,9.41927,0.175369,0,0.588597,0.698613,0,1.00939,0,0,0,-0.231111,0,-0.538591
46.0679,0,9.41927,0.344333,0,0.528974,0.808269,0,1.64175,0,0,0,-0.251942,0,-0.693705
46.3709,0,9.41927,0.581939,0,0.449651,0.882619,0,2.27695,0,0,0,-0.264256,0,-0.832209
46.7031,0,9.41927,0.890377,0,0.352875,0.907075,0,2.82382,0,0,0,-0.25466,0,-0.918821
47.0673,0,9.41927,1.25029,0,0.248196,0.878333,0,3.20746,0,0,0,-0.227962,0,-0.933361
47.4667,0,9.41927,1.6317,0,0.14794,0.808816,0,3.39691,0,0,0,-0.191502,0,-0.882583
47.9046,0,9.41927,2.00785,0,0.0613604,0.715812,0,3.40749,0,0,0,-0.152785,0,-0.78866
48.3848,0,9.41927,2.35953,0,-0.00807414,0.615692,0,3.28418,0,0,0,-0.118434,0,-0.676574
48.9112,0,9.41927,2.67885,0,-0.0629448,0.520794,0,3.07946,0,0,0,-0.0922835,0,-0.566069
49.4884,0,9.41927,2.96579,0,-0.108241,0.43752,0,2.83775,0,0,0,-0.0748855,0,-0.468541
50.1213,0,9.41927,3.22449,0,-0.148977,0.367617,0,2.59017,0,0,0,-0.0650677,0,-0.387809
50.8153,0,9.41927,3.45996,0,-0.189427,0.309867,0,2.35526,0,0,0,-0.0610486,0,-0.322772
51.5761,0,9.41927,3.67616,0,-0.23307,0.261944,0,2.14188,0,0,0,-0.0609274,0,-0.270249
52.4104,0,9.41927,3.87579,0,-0.28258,0.221423,0,1.95282,0,0,0,-0.0629556,0,-0.22687
53.3251,0,9.41927,4.06007,0,-0.339791,0.186172,0,1.78783,0,0,0,-0.0656128,0,-0.189899
54.328,0,9.41927,4.22896,0,-0.405551,0.154747,0,1.64533,0,0,0,-0.0676039,0,-0.157468
55.4277,0,9.41927,4.38156,0,-0.479511,0.126386,0,1.52313,0,0,0,-0.067885,0,-0.128546
56.6334,0,9.41927,4.51665,0,-0.559977,0.100912,0,1.41882,0,0,0,-0.0657324,0,-0.102783
57.9554,0,9.41927,4.63327,0,-0.643893,0.0786007,0,1.32985,0,0,0,-0.060824,0,-0.0803255
59.4049,0,9.41927,4.73144,0,-0.727061,0.0599499,0,1.25352,0,0,0,-0.0532824,0,-0.0615761
60.9942,0,9.41927,4.81269,0,-0.804594,0.0454472,0,1.18705,0,0,0,-0.0436538,0,-0.0469484
62.7368,0,9.41927,4.88036,0,-0.871569,0.0353321,0,1.1277,0,0,0,-0.0327904,0,-0.0366453
64.6475,0,9.41927,4.93946,0,-0.923706,0.0294561,0,1.07296,0,0,0,-0.021674,0,-0.0305201
66.7425,0,9.41927,4.99618,0,-0.957946,0.0272694,0,1.02075,0,0,0,-0.0112302,0,-0.0280446
69.0395,0,9.41927,5.05714,0,-0.972795,0.0278992,0,0.969621,0,0,0,-0.00217945,0,-0.0283825
71.558,0,9.41927,5.12849,0,-0.968374,0.0303064,0,0.918748,0,0,0,0.00504837,0,-0.0305398
74.3195,0,9.41927,5.21515,0,-0.946195,0.0334869,0,0.867896,0,0,0,0.010321,0,-0.0335397
77.3473,0,9.41927,5.32036,0,-0.908762,0.0366173,0,0.817238,0,0,0,0.013734,0,-0.0365626
80.6671,0,9.41927,5.44559,0,-0.859207,0.0391094,0,0.767186,0,0,0,0.0155147,0,-0.0390092
84.3071,0,9.41927,5.59057,0,-0.800998,0.0406048,0,0.718229,0,0,0,0.0160087,0,-0.0405229
88.2981,0,9.41927,5.75348,0,-0.737264,0.0410117,0,0.670815,0,0,0,0.0156064,0,-0.040985
92.6741,0,9.41927,5.93177,0,-0.670634,0.0404167,0,0.625321,0,0,0,0.014614,0,-0.0404488
97.4722,0,9.41927,6.12235,0,-0.603398,0.0389622,0,0.582061,0,0,0,0.013262,0,-0.039054
102.733,0,9.41927,6.32181,0,-0.537421,0.0368335,0,0.541283,0,0,0,0.011734,0,-0.036978
108.501,0,9.41927,6.52677,0,-0.474152,0.0342254,0,0.503166,0,0,0,0.0101644,0,-0.0344137
114.826,0,9.41927,6.73394,0,-0.414656,0.0313311,0,0.467805,0,0,0,0.00864842,0,-0.0315474
121.76,0,9.41927,6.94052,0,-0.359615,0.0283064,0,0.435238,0,0,0,0.00724275,0,-0.0285435
129.364,0,9.41927,7.14387,0,-0.309478,0.0252965,0,0.405453,0,0,0,0.00598278,0,-0.0255343
137.7,0,9.41927,7.34225,0,-0.26435,0.0223763,0,0.37839,0,0,0,0.00487393,0,-0.0226227
146.841,0,9.41927,7.53355,0,-0.224381,0.0196595,0,0.353939,0,0,0,0.00392879,0,-0.0198773
156.863,0,9.41927,7.71768,0,-0.189136,0.0171121,0,0.331984,0,0,0,0.00311211,0,-0.017353
167.852,0,9.41927,7.89189,0,-0.159054,0.0149085,0,0.312379,0,0,0,0.00246501,0,-0.0150651
179.901,0,9.41927,8.06002,0,-0.1324,0.0127819,0,0.295031,0,0,0,0.00184764,0,-0.0130643
193.112,0,9.41927,8.21373,0,-0.112425,0.0113165,0,0.279638,0,0,0,0.00152086,0,-0.011272
207.597,0,9.41927,8.37248,0,-0.090314,0.00924876,0,0.26637,0,0,0,0.000795064,0,-0.00997878
223.479,0,9.41927,8.49376,0,-0.0883057,0.00979471,0,0.253932,0,0,0,0.000937641,0,-0.00870013
240.893,0,9.41927,8.69766,0,-0.0591108,0.00560151,0,0.243462,0,0,0,0.000799951,0,-0.00688067
45.1,0,9.68071,-0.147222,0,0.907518,1.18935,0,1.10136,0,0,0,2.96361,0,-0.512375
45.3096,0,9.68071,0.0520047,0,0.644039,1.20275,0,2.78282,0,0,0,-0.646712,0,-1.16535
45.5395,0,9.68071,0.296311,0,0.481983,1.3147,0,3.85509,0,0,0,-0.452945,0,-1.39449
45.7915,0,9.68071,0.663047,0,0.371905,1.36591,0,4.72199,0,0,0,-0.333218,0,-1.50367
46.0679,0,9.68071,1.09725,0,0.254222,1.30031,0,5.30189,0,0,0,-0.299791,0,-1.48957
46.3709,0,9.68071,1.56419,0,0.131101,1.18115,0,5.53752,0,0,0,-0.261525,0,-1.37878
46.7031,0,9.68071,2.0195,0,0.0262179,1.0254,0,5.45456,0,0,0,-0.20725,0,-1.20281
47.0673,0,9.68071,2.42935,0,-0.0508389,0.857202,0,5.13577,0,0,0,-0.153964,0,-0.998187
47.4667,0,9.68071,2.78051,0,-0.10339,0.699234,0,4.68419,0,0,0,-0.110614,0,-0.79884
47.9046,0,9.68071,3.07514,0,-0.139131,0.564312,0,4.18867,0,0,0,-0.0790399,0,-0.627521
48.3848,0,9.68071,3.32445,0,-0.165348,0.456412,0,3.70934,0,0,0,-0.0584424,0,-0.493213
48.9112,0,9.68071,3.5405,0,-0.187211,0.373347,0,3.2776,0,0,0,-0.046851,0,-0.393752
49.4884,0,9.68071,3.73297,0,-0.208288,0.310402,0,2.90358,0,0,0,-0.0418817,0,-0.321594
50.1213,0,9.68071,3.90893,0,-0.231259,0.262549,0,2.58534,0,0,0,-0.0414476,0,-0.268744
50.8153,0,9.68071,4.07323,0,-0.258346,0.225202,0,2.31614,0,0,0,-0.0439595,0,-0.228721
51.5761,0,9.68071,4.22875,0,-0.291494,0.19471,0,2.08854,0,0,0,-0.0481855,0,-0.196821
52.4104,0,9.68071,4.37676,0,-0.332331,0.16847,0,1.89587,0,0,0,-0.0530663,0,-0.169843
53.3251,0,9.68071,4.5172,0,-0.381999,0.144723,0,1.73258,0,0,0,-0.0576355,0,-0.145742
54.328,0,9.68071,4.64894,0,-0.440936,0.122468,0,1.59424,0,0,0,-0.0609997,0,-0.12336
55.4277,0,9.68071,4.77013,0,-0.508609,0.101348,0,1.47721,0,0,0,-0.0623805,0,-0.10225
56.6334,0,9.68071,4.87869,0,-0.583304,0.0815331,0,1.37835,0,0,0,-0.0612125,0,-0.0825208
57.9554,0,9.68071,4.97291,0,-0.662071,0.0635662,0,1.29479,0,0,0,-0.0572473,0,-0.0646602
59.4049,0,9.68071,5.05205,0,-0.740871,0.0481656,0,1.22373,0,0,0,-0.0506177,0,-0.0493388
60.9942,0,9.68071,5.11686,0,-0.814975,0.0360151,0,1.16233,0,0,0,-0.0418394,0,-0.0371936
62.7368,0,9.68071,5.16994,0,-0.879552,0.0275403,0,1.1078,0,0,0,-0.0317174,0,-0.028631
64.6475,0,9.68071,5.21559,0,-0.930318,0.0227781,0,1.05757,0,0,0,-0.0211921,0,-0.0236954
66.7425,0,9.68071,5.25944,0,-0.964099,0.0213518,0,1.00949,0,0,0,-0.0111676,0,-0.0220335
69.0395,0,9.68071,5.30771,0,-0.979194,0.0225307,0,0.962002,0,0,0,-0.00236819,0,-0.0229566
71.558,0,9.68071,5.36632,0,-0.975473,0.025386,0,0.914232,0,0,0,0.00475001,0,-0.0255812
74.3195,0,9.68071,5.44013,0,-0.954194,0.0289775,0,0.865905,0,0,0,0.0100154,0,-0.0290015
77.3473,0,9.68071,5.53244,0,-0.917651,0.0325142,0,0.81721,0,0,0,0.013483,0,-0.0324321
80.6671,0,9.68071,5.64486,0,-0.868819,0.0354143,0,0.768606,0,0,0,0.0153473,0,-0.0352853
84.3071,0,9.68071,5.77724,0,-0.811073,0.0373136,0,0.720642,0,0,0,0.0159283,0,-0.0372014
88.2981,0,9.68071,5.92791,0,-0.747515,0.0381102,0,0.673851,0,0,0,0.0155997,0,-0.0380525
92.6741,0,9.68071,6.09441,0,-0.680793,0.0378833,0,0.628689,0,0,0,0.0146622,0,-0.0378847
97.4722,0,9.68071,6.27376,0,-0.613237,0.0367705,0,0.585529,0,0,0,0.013347,0,-0.0368328
102.733,0,9.68071,6.46261,0,-0.546757,0.0349542,0,0.544671,0,0,0,0.0118401,0,-0.0350715
108.501,0,9.68071,6.65764,0,-0.482854,0.0326277,0,0.506344,0,0,0,0.0102787,0,-0.0327911
114.826,0,9.68071,6.85558,0,-0.422642,0.0299825,0,0.470684,0,0,0,0.00876168,0,-0.0301763
121.76,0,9.68071,7.05365,0,-0.366846,0.0271766,0,0.43775,0,0,0,0.00734873,0,-0.0273934
129.364,0,9.68071,7.24921,0,-0.315952,0.0243565,0,0.407558,0,0,0,0.0060782,0,-0.0245763
137.7,0,9.68071,7.44051,0,-0.270087,0.0215989,0,0.380058,0,0,0,0.00495699,0,-0.0218296
146.841,0,9.68071,7.6254,0,-0.229428,0.0190201,0,0.355158,0,0,0,0.00399966,0,-0.0192254
156.863,0,9.68071,7.80377,0,-0.193537,0.0165901,0,0.332758,0,0,0,0.00317066,0,-0.0168203
167.852,0,9.68071,7.97284,0,-0.16289,0.0144836,0,0.312711,0,0,0,0.00251362,0,-0.0146317
179.901,0,9.68071,8.13638,0,-0.135698,0.0124414,0,0.294929,0,0,0,0.00188476,0,-0.0127135
193.112,0,9.68071,8.28614,0,-0.115338,0.0110372,0,0.279107,0,0,0,0.00155362,0,-0.0109909
207.597,0,9.68071,8.44115,0,-0.0927177,0.00903909,0,0.265424,0,0,0,0.00080899,0,-0.00974979
223.479,0,9.68071,8.55983,0,-0.0908027,0.00958842,0,0.252567,0,0,0,0.000964587,0,-0.00851282
240.893,0,9.68071,8.75949,0,-0.0606288,0.00548468,0,0.241759,0,0,0,0.000827088,0,-0.00673283
45.1,0,9.89998,0.754977,0,0.225921,8.9601,0,6.45618,0,0,0,1.15093,0,-1.20144
45.3096,0,9.89998,1.34243,0,0.104554,1.4955,0,12.5416,0,0,0,-0.601653,0,-2.18584
45.5395,0,9.89998,1.91987,0,-0.0499396,1.39659,0,11.6825,0,0,0,-0.417185,0,-1.82024
45.7915,0,9.89998,2.46533,0,-0.143411,1.23603,0,10.5761,0,0,0,-0.252176,0,-1.54028
46.0679,0,9.89998,2.91678,0,-0.193228,1.00663,0,9.28911,0,0,0,-0.17051,0,-1.26347
46.3709,0,9.89998,3.26335,0,-0.216106,0.795309,0,7.97246,0,0,0,-0.115252,0,-0.976987
46.7031,0,9.89998,3.52097,0,-0.224199,0.61678,0,6.75018,0,0,0,-0.0733271,0,-0.722403
47.0673,0,9.89998,3.71527,0,-0.226921,0.476477,0,5.69524,0,0,0,-0.0463666,0,-0.528785
47.4667,0,9.89998,3.87046,0,-0.229344,0.373344,0,4.82788,0,0,0,-0.0314796,0,-0.396261
47.9046,0,9.89998,4.00302,0,-0.233181,0.300426,0,4.13383,0,0,0,-0.0244821,0,-0.310329
48.3848,0,9.89998,4.12263,0,-0.23905,0.249822,0,3.5824,0,0,0,-0.0223895,0,-0.25502
48.9112,0,9.89998,4.23508,0,-0.247527,0.214452,0,3.14106,0,0,0,-0.0233454,0,-0.218383
49.4884,0,9.89998,4.34406,0,-0.259399,0.188989,0,2.78313,0,0,0,-0.0263464,0,-0.192818
50.1213,0,9.89998,4.45189,0,-0.275697,0.169661,0,2.48869,0,0,0,-0.0307897,0,-0.173669
50.8153,0,9.89998,4.55985,0,-0.297607,0.15383,0,2.24326,0,0,0,-0.0362084,0,-0.157991
51.5761,0,9.89998,4.6683,0,-0.326402,0.139628,0,2.03649,0,0,0,-0.0421386,0,-0.143841
52.4104,0,9.89998,4.77667,0,-0.36328,0.125819,0,1.86101,0,0,0,-0.0480259,0,-0.12996
53.3251,0,9.89998,4.88358,0,-0.409128,0.111658,0,1.71149,0,0,0,-0.0532278,0,-0.115626
54.328,0,9.89998,4.9869,0,-0.46426,0.0968606,0,1.58399,0,0,0,-0.0570621,0,-0.100579
55.4277,0,9.89998,5.08405,0,-0.528133,0.0815648,0,1.47546,0,0,0,-0.058883,0,-0.0849858
56.6334,0,9.89998,5.17232,0,-0.599123,0.0662746,0,1.38336,0,0,0,-0.0581959,0,-0.0693789
57.9554,0,9.89998,5.24941,0,-0.674433,0.0517762,0,1.30529,0,0,0,-0.0547734,0,-0.0545532
59.4049,0,9.89998,5.31402,0,-0.75021,0.0389659,0,1.23879,0,0,0,-0.0487308,0,-0.0414165
60.9942,0,9.89998,5.36632,0,-0.821897,0.0286778,0,1.18128,0,0,0,-0.0405411,0,-0.030805
62.7368,0,9.89998,5.4083,0,-0.884781,0.0214838,0,1.13013,0,0,0,-0.0309577,0,-0.0233018
64.6475,0,9.89998,5.44369,0,-0.934608,0.0175699,0,1.0828,0,0,0,-0.0208761,0,-0.0191069
66.7425,0,9.89998,5.47767,0,-0.968142,0.0166994,0,1.03713,0,0,0,-0.0111736,0,-0.0179971
69.0395,0,9.89998,5.51608,0,-0.983542,0.0182614,0,0.991497,0,0,0,-0.00256984,0,-0.0193843
71.558,0,9.89998,5.56467,0,-0.980486,0.0214227,0,0.944978,0,0,0,0.00446356,0,-0.0224495
74.3195,0,9.89998,5.62825,0,-0.960034,0.0253,0,0.897299,0,0,0,0.00972667,0,-0.0263127
77.3473,0,9.89998,5.71017,0,-0.924308,0.0291301,0,0.848676,0,0,0,0.0132432,0,-0.0301877
80.6671,0,9.89998,5.81215,0,-0.876158,0.0323367,0,0.799621,0,0,0,0.0151808,0,-0.0334733
84.3071,0,9.89998,5.93418,0,-0.818876,0.0345503,0,0.750784,0,0,0,0.0158383,0,-0.0357917
88.2981,0,9.89998,6.07472,0,-0.755539,0.0356592,0,0.702823,0,0,0,0.0155752,0,-0.0369997
92.6741,0,9.89998,6.23142,0,-0.688812,0.0357316,0,0.656282,0,0,0,0.0146873,0,-0.0371366
97.4722,0,9.89998,6.40138,0,-0.621053,0.0349005,0,0.611589,0,0,0,0.013406,0,-0.0363361
102.733,0,9.89998,6.58132,0,-0.554212,0.0333446,0,0.569109,0,0,0,0.0119193,0,-0.0347756
108.501,0,9.89998,6.76798,0,-0.489833,0.0312552,0,0.529128,0,0,0,0.010367,0,-0.0326509
114.826,0,9.89998,6.95814,0,-0.42907,0.0288212,0,0.49184,0,0,0,0.0088509,0,-0.0301539
121.76,0,9.89998,7.149,0,-0.372684,0.026201,0,0.457328,0,0,0,0.00743324,0,-0.0274569
129.364,0,9.89998,7.33796,0,-0.321194,0.0235428,0,0.425602,0,0,0,0.00615497,0,-0.0246986
137.7,0,9.89998,7.52323,0,-0.274742,0.0209248,0,0.39665,0,0,0,0.00502424,0,-0.021989
146.841,0,9.89998,7.70267,0,-0.233533,0.0184646,0,0.370396,0,0,0,0.00405733,0,-0.0194056
156.863,0,9.89998,7.87612,0,-0.197123,0.0161358,0,0.346744,0,0,0,0.00321849,0,-0.0170104
167.852,0,9.89998,8.04081,0,-0.166022,0.014113,0,0.32554,0,0,0,0.00255347,0,-0.0148239
179.901,0,9.89998,8.20041,0,-0.138395,0.0121436,0,0.306681,0,0,0,0.0019152,0,-0.0129036
193.112,0,9.89998,8.34677,0,-0.117725,0.0107923,0,0.289868,0,0,0,0.00158062,0,-0.011175
207.597,0,9.89998,8.49856,0,-0.0946902,0.00885461,0,0.275293,0,0,0,0.000820338,0,-0.00993066
223.479,0,9.89998,8.615,0,-0.0928564,0.00940675,0,0.261563,0,0,0,0.000987036,0,-0.0086816
240.893,0,9.89998,8.81101,0,-0.0618761,0.00538211,0,0.250023,0,0,0,0.000849837,0,-0.00686807
45.1,0,10.1,5.1538,0,-0.157855,7.68728,0,18.8344,0,0,0,-0.154567,0,-0.589075
45.3096,0,10.1,5.08254,0,-0.213196,0.494232,0,10.3779,0,0,0,-0.259286,0,-0.534607
45.5395,0,10.1,5.00404,0,-0.236081,0.395572,0,8.93609,0,0,0,-0.181129,0,-0.241118
45.7915,0,10.1,4.91203,0,-0.247585,0.271431,0,7.56789,0,0,0,-0.104622,0,-0.0428631
46.0679,0,10.1,4.81603,0,-0.253576,0.166703,0,6.36979,0,0,0,-0.0578294,0,0.0376219
46.3709,0,10.1,4.74262,0,-0.255685,0.114272,0,5.39359,0,0,0,-0.0307183,0,0.0479056
46.7031,0,10.1,4.70185,0,-0.255843,0.0932965,0,4.62737,0,0,0,-0.0174826,0,0.0242665
47.0673,0,10.1,4.68825,0,-0.255962,0.0866208,0,4.03028,0,0,0,-0.0128418,0,-0.00848509
47.4667,0,10.1,4.69421,0,-0.257275,0.0870901,0,3.55718,0,0,0,-0.0123938,0,-0.0372957
47.9046,0,10.1,4.7147,0,-0.260357,0.0904557,0,3.17256,0,0,0,-0.013794,0,-0.0588943
48.3848,0,10.1,4.74682,0,-0.265618,0.0943249,0,2.85274,0,0,0,-0.0162471,0,-0.0743088
48.9112,0,10.1,4.78896,0,-0.273542,0.0977031,0,2.58224,0,0,0,-0.0195575,0,-0.0850969
49.4884,0,10.1,4.84018,0,-0.284825,0.100118,0,2.3505,0,0,0,-0.0237148,0,-0.0922914
50.1213,0,10.1,4.89977,0,-0.300413,0.101157,0,2.14996,0,0,0,-0.0286578,0,-0.0964424
50.8153,0,10.1,4.96688,0,-0.321416,0.100481,0,1.97507,0,0,0,-0.0342066,0,-0.0978011
51.5761,0,10.1,5.0404,0,-0.349026,0.0977922,0,1.82178,0,0,0,-0.0400685,0,-0.0964505
52.4104,0,10.1,5.11872,0,-0.38438,0.0928948,0,1.68716,0,0,0,-0.0458108,0,-0.0924314
53.3251,0,10.1,5.19973,0,-0.428339,0.0857448,0,1.5691,0,0,0,-0.0508783,0,-0.0858637
54.328,0,10.1,5.28075,0,-0.481238,0.07652,0,1.46597,0,0,0,-0.0546528,0,-0.0770361
55.4277,0,10.1,5.35877,0,-0.542617,0.0656771,0,1.37645,0,0,0,-0.0565305,0,-0.0664649
56.6334,0,10.1,5.43072,0,-0.610985,0.0539241,0,1.29931,0,0,0,-0.0560325,0,-0.0549025
57.9554,0,10.1,5.49395,0,-0.683725,0.04218,0,1.23317,0,0,0,-0.0529214,0,-0.0432838
59.4049,0,10.1,5.54674,0,-0.757181,0.0314503,0,1.17636,0,0,0,-0.0472794,0,-0.0326153
60.9942,0,10.1,5.58882,0,-0.826978,0.0226648,0,1.12692,0,0,0,-0.0395298,0,-0.0238197
62.7368,0,10.1,5.62169,0,-0.888532,0.0164969,0,1.08265,0,0,0,-0.0303713,0,-0.0175737
64.6475,0,10.1,5.64863,0,-0.937644,0.0132462,0,1.04134,0,0,0,-0.0206522,0,-0.0141878
66.7425,0,10.1,5.67437,0,-0.971043,0.0127903,0,1.00098,0,0,0,-0.0112192,0,-0.0135598
69.0395,0,10.1,5.70448,0,-0.98678,0.0146222,0,0.960075,0,0,0,-0.00278186,0,-0.0152184
71.558,0,10.1,5.7445,0,-0.984377,0.0179931,0,0.917709,0,0,0,0.00417916,0,-0.0184458
74.3195,0,10.1,5.79921,0,-0.964725,0.0220734,0,0.873625,0,0,0,0.00944204,0,-0.0224385
77.3473,0,10.1,5.87201,0,-0.929792,0.0261249,0,0.828071,0,0,0,0.0130043,0,-0.0264563
80.6671,0,10.1,5.96474,0,-0.882314,0.0295757,0,0.781611,0,0,0,0.01501,0,-0.0299181
84.3071,0,10.1,6.07751,0,-0.825508,0.0320509,0,0.73494,0,0,0,0.0157393,0,-0.0324504
88.2981,0,10.1,6.20894,0,-0.762426,0.0334281,0,0.688761,0,0,0,0.0155381,0,-0.0339027
92.6741,0,10.1,6.35678,0,-0.695745,0.0337629,0,0.643689,0,0,0,0.0146976,0,-0.0343032
97.4722,0,10.1,6.51821,0,-0.62785,0.0331824,0,0.600223,0,0,0,0.0134495,0,-0.0337763
102.733,0,10.1,6.69004,0,-0.560726,0.0318606,0,0.55877,0,0,0,0.0119832,0,-0.032489
108.501,0,10.1,6.86905,0,-0.495953,0.0299856,0,0.519629,0,0,0,0.0104408,0,-0.0306291
114.826,0,10.1,7.05207,0,-0.434725,0.0277446,0,0.483013,0,0,0,0.00892693,0,-0.0283843
121.76,0,10.1,7.23633,0,-0.377835,0.0252946,0,0.449046,0,0,0,0.0075062,0,-0.0259208
129.364,0,10.1,7.4192,0,-0.325829,0.0227851,0,0.417772,0,0,0,0.00622184,0,-0.0233747
137.7,0,10.1,7.59892,0,-0.278868,0.0202959,0,0.38918,0,0,0,0.00508317,0,-0.0208567
146.841,0,10.1,7.77333,0,-0.237177,0.0179454,0,0.363201,0,0,0,0.00410812,0,-0.0184431
156.863,0,10.1,7.94223,0,-0.200312,0.0157107,0,0.339759,0,0,0,0.00326074,0,-0.0161964
167.852,0,10.1,8.10287,0,-0.168812,0.0137655,0,0.318717,0,0,0,0.00258878,0,-0.0141397
179.901,0,10.1,8.25881,0,-0.140801,0.0118637,0,0.299975,0,0,0,0.0019422,0,-0.0123292
193.112,0,10.1,8.40202,0,-0.119859,0.0105619,0,0.283237,0,0,0,0.00160465,0,-0.0106953
207.597,0,10.1,8.55082,0,-0.0964556,0.00868019,0,0.268682,0,0,0,0.000830348,0,-0.00952081
223.479,0,10.1,8.66515,0,-0.0946975,0.00923488,0,0.254927,0,0,0,0.00100724,0,-0.00833395
240.893,0,10.1,8.85775,0,-0.0629941,0.00528535,0,0.243381,0,0,0,0.000870409,0,-0.00659644
45.1,0,10.3101,5.48797,0,-0.106632,0.0242809,0,1.22509,0,0,0,-0.169105,0,0.030762
45.3096,0,10.3101,5.49396,0,-0.11726,-0.0643331,0,1.39019,0,0,0,-0.0823153,0,0.144354
45.5395,0,10.3101,5.48963,0,-0.129186,-0.0958091,0,1.60714,0,0,0,-0.0603995,0,0.185846
45.7915,0,10.3101,5.47296,0,-0.148918,-0.125658,0,1.83804,0,0,0,-0.0576042,0,0.193883
46.0679,0,10.3101,5.44118,0,-0.171553,-0.134084,0,2.05614,0,0,0,-0.0518344,0,0.184933
46.3709,0,10.3101,5.39925,0,-0.19375,-0.116036,0,2.21658,0,0,0,-0.0448717,0,0.163084
46.7031,0,10.3101,5.35508,0,-0.213932,-0.0871229,0,2.29638,0,0,0,-0.0380994,0,0.131641
47.0673,0,10.3101,5.31543,0,-0.230982,-0.0575703,0,2.30452,0,0,0,-0.031896,0,0.095875
47.4667,0,10.3101,5.2849,0,-0.245066,-0.0301848,0,2.26225,0,0,0,-0.0272675,0,0.0608466
47.9046,0,10.3101,5.26584,0,-0.257353,-0.00592229,0,2.18862,0,0,0,-0.0247018,0,0.0295477
48.3848,0,10.3101,5.25898,0,-0.269221,0.0147472,0,2.09711,0,0,0,-0.0240501,0,0.00305441
48.9112,0,10.3101,5.26424,0,-0.281915,0.0318451,0,1.99658,0,0,0,-0.0250095,0,-0.0185839
49.4884,0,10.3101,5.28125,0,-0.296616,0.0455404,0,1.8927,0,0,0,-0.0273577,0,-0.0356768
50.1213,0,10.3101,5.3094,0,-0.314551,0.0559054,0,1.78914,0,0,0,-0.0308728,0,-0.0485581
